uncultured Clostridiales bacterium RUG391	PRJEB21624	SAMEA104666585	172733	[GCA_900318405.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/405/GCA_900318405.1_Rumen_uncultured_genome_RUG391)	[GCA_900318405.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/405/GCA_900318405.1_Rumen_uncultured_genome_RUG391/GCA_900318405.1_Rumen_uncultured_genome_RUG391_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG385	PRJEB21624	SAMEA104666584	172733	[GCA_900318415.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/415/GCA_900318415.1_Rumen_uncultured_genome_RUG385)	[GCA_900318415.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/415/GCA_900318415.1_Rumen_uncultured_genome_RUG385/GCA_900318415.1_Rumen_uncultured_genome_RUG385_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG397	PRJEB21624	SAMEA104667050	370804	[GCA_900318425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/425/GCA_900318425.1_Rumen_uncultured_genome_RUG397)	[GCA_900318425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/425/GCA_900318425.1_Rumen_uncultured_genome_RUG397/GCA_900318425.1_Rumen_uncultured_genome_RUG397_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG398	PRJEB21624	SAMEA104666588	172733	[GCA_900318435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/435/GCA_900318435.1_Rumen_uncultured_genome_RUG398)	[GCA_900318435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/435/GCA_900318435.1_Rumen_uncultured_genome_RUG398/GCA_900318435.1_Rumen_uncultured_genome_RUG398_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG384	PRJEB21624	SAMEA104667166	1387507	[GCA_900318455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/455/GCA_900318455.1_Rumen_uncultured_genome_RUG384)	[GCA_900318455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/455/GCA_900318455.1_Rumen_uncultured_genome_RUG384/GCA_900318455.1_Rumen_uncultured_genome_RUG384_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG390	PRJEB21624	SAMEA104666376	194843	[GCA_900318465.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/465/GCA_900318465.1_Rumen_uncultured_genome_RUG390)	[GCA_900318465.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/465/GCA_900318465.1_Rumen_uncultured_genome_RUG390/GCA_900318465.1_Rumen_uncultured_genome_RUG390_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG402	PRJEB21624	SAMEA104666589	172733	[GCA_900318485.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/485/GCA_900318485.1_Rumen_uncultured_genome_RUG402)	[GCA_900318485.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/485/GCA_900318485.1_Rumen_uncultured_genome_RUG402/GCA_900318485.1_Rumen_uncultured_genome_RUG402_genomic.fna.gz)		
uncultured proteobacterium RUG399	PRJEB21624	SAMEA104667130	153809	[GCA_900318505.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/505/GCA_900318505.1_Rumen_uncultured_genome_RUG399)	[GCA_900318505.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/505/GCA_900318505.1_Rumen_uncultured_genome_RUG399/GCA_900318505.1_Rumen_uncultured_genome_RUG399_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG404	PRJEB21624	SAMEA104666590	172733	[GCA_900318515.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/515/GCA_900318515.1_Rumen_uncultured_genome_RUG404)	[GCA_900318515.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/515/GCA_900318515.1_Rumen_uncultured_genome_RUG404/GCA_900318515.1_Rumen_uncultured_genome_RUG404_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG407	PRJEB21624	SAMEA104666380	194843	[GCA_900318525.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/525/GCA_900318525.1_Rumen_uncultured_genome_RUG407)	[GCA_900318525.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/525/GCA_900318525.1_Rumen_uncultured_genome_RUG407/GCA_900318525.1_Rumen_uncultured_genome_RUG407_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG393	PRJEB21624	SAMEA104666586	172733	[GCA_900318545.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/545/GCA_900318545.1_Rumen_uncultured_genome_RUG393)	[GCA_900318545.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/545/GCA_900318545.1_Rumen_uncultured_genome_RUG393/GCA_900318545.1_Rumen_uncultured_genome_RUG393_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG405	PRJEB21624	SAMEA104667053	370804	[GCA_900318555.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/555/GCA_900318555.1_Rumen_uncultured_genome_RUG405)	[GCA_900318555.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/555/GCA_900318555.1_Rumen_uncultured_genome_RUG405/GCA_900318555.1_Rumen_uncultured_genome_RUG405_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG392	PRJEB21624	SAMEA104666377	194843	[GCA_900318565.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/565/GCA_900318565.1_Rumen_uncultured_genome_RUG392)	[GCA_900318565.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/565/GCA_900318565.1_Rumen_uncultured_genome_RUG392/GCA_900318565.1_Rumen_uncultured_genome_RUG392_genomic.fna.gz)		
uncultured Treponema sp. RUG400	PRJEB21624	SAMEA104667189	162155	[GCA_900318595.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/595/GCA_900318595.1_Rumen_uncultured_genome_RUG400)	[GCA_900318595.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/595/GCA_900318595.1_Rumen_uncultured_genome_RUG400/GCA_900318595.1_Rumen_uncultured_genome_RUG400_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG409	PRJEB21624	SAMEA104666592	172733	[GCA_900318615.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/615/GCA_900318615.1_Rumen_uncultured_genome_RUG409)	[GCA_900318615.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/615/GCA_900318615.1_Rumen_uncultured_genome_RUG409/GCA_900318615.1_Rumen_uncultured_genome_RUG409_genomic.fna.gz)		
uncultured Prevotella sp. RUG413	PRJEB21624	SAMEA104666961	159272	[GCA_900318625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/625/GCA_900318625.1_Rumen_uncultured_genome_RUG413)	[GCA_900318625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/625/GCA_900318625.1_Rumen_uncultured_genome_RUG413/GCA_900318625.1_Rumen_uncultured_genome_RUG413_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG408	PRJEB21624	SAMEA104666591	172733	[GCA_900318635.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/635/GCA_900318635.1_Rumen_uncultured_genome_RUG408)	[GCA_900318635.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/635/GCA_900318635.1_Rumen_uncultured_genome_RUG408/GCA_900318635.1_Rumen_uncultured_genome_RUG408_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG412	PRJEB21624	SAMEA104667054	370804	[GCA_900318645.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/645/GCA_900318645.1_Rumen_uncultured_genome_RUG412)	[GCA_900318645.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/645/GCA_900318645.1_Rumen_uncultured_genome_RUG412/GCA_900318645.1_Rumen_uncultured_genome_RUG412_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG417	PRJEB21624	SAMEA104666381	194843	[GCA_900318665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/665/GCA_900318665.1_Rumen_uncultured_genome_RUG417)	[GCA_900318665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/665/GCA_900318665.1_Rumen_uncultured_genome_RUG417/GCA_900318665.1_Rumen_uncultured_genome_RUG417_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG424	PRJEB21624	SAMEA104667058	370804	[GCA_900318685.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/685/GCA_900318685.1_Rumen_uncultured_genome_RUG424)	[GCA_900318685.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/685/GCA_900318685.1_Rumen_uncultured_genome_RUG424/GCA_900318685.1_Rumen_uncultured_genome_RUG424_genomic.fna.gz)		
uncultured Prevotella sp. RUG423	PRJEB21624	SAMEA104666963	159272	[GCA_900318705.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/705/GCA_900318705.1_Rumen_uncultured_genome_RUG423)	[GCA_900318705.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/705/GCA_900318705.1_Rumen_uncultured_genome_RUG423/GCA_900318705.1_Rumen_uncultured_genome_RUG423_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG428	PRJEB21624	SAMEA104666598	172733	[GCA_900318735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/735/GCA_900318735.1_Rumen_uncultured_genome_RUG428)	[GCA_900318735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/735/GCA_900318735.1_Rumen_uncultured_genome_RUG428/GCA_900318735.1_Rumen_uncultured_genome_RUG428_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG432	PRJEB21624	SAMEA104666599	172733	[GCA_900318745.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/745/GCA_900318745.1_Rumen_uncultured_genome_RUG432)	[GCA_900318745.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/745/GCA_900318745.1_Rumen_uncultured_genome_RUG432/GCA_900318745.1_Rumen_uncultured_genome_RUG432_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG431	PRJEB21624	SAMEA104667059	370804	[GCA_900318795.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/795/GCA_900318795.1_Rumen_uncultured_genome_RUG431)	[GCA_900318795.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/795/GCA_900318795.1_Rumen_uncultured_genome_RUG431/GCA_900318795.1_Rumen_uncultured_genome_RUG431_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG426	PRJEB21624	SAMEA104666596	172733	[GCA_900318805.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/805/GCA_900318805.1_Rumen_uncultured_genome_RUG426)	[GCA_900318805.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/805/GCA_900318805.1_Rumen_uncultured_genome_RUG426/GCA_900318805.1_Rumen_uncultured_genome_RUG426_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG414	PRJEB21624	SAMEA104667055	370804	[GCA_900318815.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/815/GCA_900318815.1_Rumen_uncultured_genome_RUG414)	[GCA_900318815.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/815/GCA_900318815.1_Rumen_uncultured_genome_RUG414/GCA_900318815.1_Rumen_uncultured_genome_RUG414_genomic.fna.gz)		
uncultured Ruminococcus sp. RUG425	PRJEB21624	SAMEA104667150	165186	[GCA_900318825.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/825/GCA_900318825.1_Rumen_uncultured_genome_RUG425)	[GCA_900318825.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/825/GCA_900318825.1_Rumen_uncultured_genome_RUG425/GCA_900318825.1_Rumen_uncultured_genome_RUG425_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG442	PRJEB21624	SAMEA104666386	194843	[GCA_900318845.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/845/GCA_900318845.1_Rumen_uncultured_genome_RUG442)	[GCA_900318845.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/845/GCA_900318845.1_Rumen_uncultured_genome_RUG442/GCA_900318845.1_Rumen_uncultured_genome_RUG442_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG433	PRJEB21624	SAMEA104666844	297314	[GCA_900318875.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/875/GCA_900318875.1_Rumen_uncultured_genome_RUG433)	[GCA_900318875.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/875/GCA_900318875.1_Rumen_uncultured_genome_RUG433/GCA_900318875.1_Rumen_uncultured_genome_RUG433_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG443	PRJEB21624	SAMEA104667062	370804	[GCA_900318885.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/885/GCA_900318885.1_Rumen_uncultured_genome_RUG443)	[GCA_900318885.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/885/GCA_900318885.1_Rumen_uncultured_genome_RUG443/GCA_900318885.1_Rumen_uncultured_genome_RUG443_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG445	PRJEB21624	SAMEA104667063	370804	[GCA_900318895.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/895/GCA_900318895.1_Rumen_uncultured_genome_RUG445)	[GCA_900318895.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/895/GCA_900318895.1_Rumen_uncultured_genome_RUG445/GCA_900318895.1_Rumen_uncultured_genome_RUG445_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG447	PRJEB21624	SAMEA104666603	172733	[GCA_900318905.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/905/GCA_900318905.1_Rumen_uncultured_genome_RUG447)	[GCA_900318905.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/905/GCA_900318905.1_Rumen_uncultured_genome_RUG447/GCA_900318905.1_Rumen_uncultured_genome_RUG447_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG446	PRJEB21624	SAMEA104667064	370804	[GCA_900318915.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/915/GCA_900318915.1_Rumen_uncultured_genome_RUG446)	[GCA_900318915.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/915/GCA_900318915.1_Rumen_uncultured_genome_RUG446/GCA_900318915.1_Rumen_uncultured_genome_RUG446_genomic.fna.gz)		
uncultured Fibrobacter sp. RUG438	PRJEB21624	SAMEA104666782	261512	[GCA_900318925.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/925/GCA_900318925.1_Rumen_uncultured_genome_RUG438)	[GCA_900318925.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/925/GCA_900318925.1_Rumen_uncultured_genome_RUG438/GCA_900318925.1_Rumen_uncultured_genome_RUG438_genomic.fna.gz)		
uncultured actinobacterium RUG440	PRJEB21624	SAMEA104666309	152507	[GCA_900318935.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/935/GCA_900318935.1_Rumen_uncultured_genome_RUG440)	[GCA_900318935.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/935/GCA_900318935.1_Rumen_uncultured_genome_RUG440/GCA_900318935.1_Rumen_uncultured_genome_RUG440_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG435	PRJEB21624	SAMEA104667061	370804	[GCA_900318945.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/945/GCA_900318945.1_Rumen_uncultured_genome_RUG435)	[GCA_900318945.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/945/GCA_900318945.1_Rumen_uncultured_genome_RUG435/GCA_900318945.1_Rumen_uncultured_genome_RUG435_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG436	PRJEB21624	SAMEA104666384	194843	[GCA_900318955.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/955/GCA_900318955.1_Rumen_uncultured_genome_RUG436)	[GCA_900318955.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/955/GCA_900318955.1_Rumen_uncultured_genome_RUG436/GCA_900318955.1_Rumen_uncultured_genome_RUG436_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG439	PRJEB21624	SAMEA104666600	172733	[GCA_900318965.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/965/GCA_900318965.1_Rumen_uncultured_genome_RUG439)	[GCA_900318965.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/965/GCA_900318965.1_Rumen_uncultured_genome_RUG439/GCA_900318965.1_Rumen_uncultured_genome_RUG439_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG444	PRJEB21624	SAMEA104666602	172733	[GCA_900318985.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/985/GCA_900318985.1_Rumen_uncultured_genome_RUG444)	[GCA_900318985.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/985/GCA_900318985.1_Rumen_uncultured_genome_RUG444/GCA_900318985.1_Rumen_uncultured_genome_RUG444_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG450	PRJEB21624	SAMEA104667065	370804	[GCA_900318995.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/995/GCA_900318995.1_Rumen_uncultured_genome_RUG450)	[GCA_900318995.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/318/995/GCA_900318995.1_Rumen_uncultured_genome_RUG450/GCA_900318995.1_Rumen_uncultured_genome_RUG450_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG453	PRJEB21624	SAMEA104666606	172733	[GCA_900319015.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/015/GCA_900319015.1_Rumen_uncultured_genome_RUG453)	[GCA_900319015.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/015/GCA_900319015.1_Rumen_uncultured_genome_RUG453/GCA_900319015.1_Rumen_uncultured_genome_RUG453_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG437	PRJEB21624	SAMEA104666385	194843	[GCA_900319025.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/025/GCA_900319025.1_Rumen_uncultured_genome_RUG437)	[GCA_900319025.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/025/GCA_900319025.1_Rumen_uncultured_genome_RUG437/GCA_900319025.1_Rumen_uncultured_genome_RUG437_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG454	PRJEB21624	SAMEA104666387	194843	[GCA_900319035.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/035/GCA_900319035.1_Rumen_uncultured_genome_RUG454)	[GCA_900319035.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/035/GCA_900319035.1_Rumen_uncultured_genome_RUG454/GCA_900319035.1_Rumen_uncultured_genome_RUG454_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG452	PRJEB21624	SAMEA104666605	172733	[GCA_900319045.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/045/GCA_900319045.1_Rumen_uncultured_genome_RUG452)	[GCA_900319045.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/045/GCA_900319045.1_Rumen_uncultured_genome_RUG452/GCA_900319045.1_Rumen_uncultured_genome_RUG452_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG449	PRJEB21624	SAMEA104666604	172733	[GCA_900319055.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/055/GCA_900319055.1_Rumen_uncultured_genome_RUG449)	[GCA_900319055.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/055/GCA_900319055.1_Rumen_uncultured_genome_RUG449/GCA_900319055.1_Rumen_uncultured_genome_RUG449_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG458	PRJEB21624	SAMEA104666607	172733	[GCA_900319065.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/065/GCA_900319065.1_Rumen_uncultured_genome_RUG458)	[GCA_900319065.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/065/GCA_900319065.1_Rumen_uncultured_genome_RUG458/GCA_900319065.1_Rumen_uncultured_genome_RUG458_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG460	PRJEB21624	SAMEA104666608	172733	[GCA_900319075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/075/GCA_900319075.1_Rumen_uncultured_genome_RUG460)	[GCA_900319075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/075/GCA_900319075.1_Rumen_uncultured_genome_RUG460/GCA_900319075.1_Rumen_uncultured_genome_RUG460_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG462	PRJEB21624	SAMEA104667068	370804	[GCA_900319085.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/085/GCA_900319085.1_Rumen_uncultured_genome_RUG462)	[GCA_900319085.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/085/GCA_900319085.1_Rumen_uncultured_genome_RUG462/GCA_900319085.1_Rumen_uncultured_genome_RUG462_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG456	PRJEB21624	SAMEA104666389	194843	[GCA_900319105.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/105/GCA_900319105.1_Rumen_uncultured_genome_RUG456)	[GCA_900319105.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/105/GCA_900319105.1_Rumen_uncultured_genome_RUG456/GCA_900319105.1_Rumen_uncultured_genome_RUG456_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG451	PRJEB21624	SAMEA104667066	370804	[GCA_900319115.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/115/GCA_900319115.1_Rumen_uncultured_genome_RUG451)	[GCA_900319115.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/115/GCA_900319115.1_Rumen_uncultured_genome_RUG451/GCA_900319115.1_Rumen_uncultured_genome_RUG451_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG463	PRJEB21624	SAMEA104666609	172733	[GCA_900319125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/125/GCA_900319125.1_Rumen_uncultured_genome_RUG463)	[GCA_900319125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/125/GCA_900319125.1_Rumen_uncultured_genome_RUG463/GCA_900319125.1_Rumen_uncultured_genome_RUG463_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG466	PRJEB21624	SAMEA104666611	172733	[GCA_900319135.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/135/GCA_900319135.1_Rumen_uncultured_genome_RUG466)	[GCA_900319135.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/135/GCA_900319135.1_Rumen_uncultured_genome_RUG466/GCA_900319135.1_Rumen_uncultured_genome_RUG466_genomic.fna.gz)		
uncultured Prevotella sp. RUG457	PRJEB21624	SAMEA104666965	159272	[GCA_900319145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/145/GCA_900319145.1_Rumen_uncultured_genome_RUG457)	[GCA_900319145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/145/GCA_900319145.1_Rumen_uncultured_genome_RUG457/GCA_900319145.1_Rumen_uncultured_genome_RUG457_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG468	PRJEB21624	SAMEA104666613	172733	[GCA_900319155.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/155/GCA_900319155.1_Rumen_uncultured_genome_RUG468)	[GCA_900319155.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/155/GCA_900319155.1_Rumen_uncultured_genome_RUG468/GCA_900319155.1_Rumen_uncultured_genome_RUG468_genomic.fna.gz)		
uncultured Prevotella sp. RUG459	PRJEB21624	SAMEA104666966	159272	[GCA_900319165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/165/GCA_900319165.1_Rumen_uncultured_genome_RUG459)	[GCA_900319165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/165/GCA_900319165.1_Rumen_uncultured_genome_RUG459/GCA_900319165.1_Rumen_uncultured_genome_RUG459_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG469	PRJEB21624	SAMEA104666390	194843	[GCA_900319175.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/175/GCA_900319175.1_Rumen_uncultured_genome_RUG469)	[GCA_900319175.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/175/GCA_900319175.1_Rumen_uncultured_genome_RUG469/GCA_900319175.1_Rumen_uncultured_genome_RUG469_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG470	PRJEB21624	SAMEA104666391	194843	[GCA_900319185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/185/GCA_900319185.1_Rumen_uncultured_genome_RUG470)	[GCA_900319185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/185/GCA_900319185.1_Rumen_uncultured_genome_RUG470/GCA_900319185.1_Rumen_uncultured_genome_RUG470_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG461	PRJEB21624	SAMEA104667067	370804	[GCA_900319205.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/205/GCA_900319205.1_Rumen_uncultured_genome_RUG461)	[GCA_900319205.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/205/GCA_900319205.1_Rumen_uncultured_genome_RUG461/GCA_900319205.1_Rumen_uncultured_genome_RUG461_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG479	PRJEB21624	SAMEA104666393	194843	[GCA_900319215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/215/GCA_900319215.1_Rumen_uncultured_genome_RUG479)	[GCA_900319215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/319/215/GCA_900319215.1_Rumen_uncultured_genome_RUG479/GCA_900319215.1_Rumen_uncultured_genome_RUG479_genomic.fna.gz)		
